genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000020577	-0.384361724112992	6.68041111474738	20.2398132465582	6.83162588154759e-06	0.000751236304039529	SAMD4A	royalblue
ENSG00000171502	-0.530668468680942	3.5918686186102	20.2191907858883	6.90566811889833e-06	0.000754911390127097	COL24A1	royalblue
ENSG00000066926	0.178796638548581	4.79807977797202	20.2077290929975	6.94716754643888e-06	0.000755006793467954	FECH	gold
ENSG00000197406	0.830896730386916	1.88851600162272	20.1579150163328	7.13045785488434e-06	0.000770287235137799	DIO3	gold
ENSG00000126804	-0.161848976893647	5.10887138823921	20.1471588814174	7.17066786907228e-06	0.000770287235137799	ZBTB1	royalblue
ENSG00000153029	0.220512629883257	4.21696807911013	19.9735454277076	7.85210375715037e-06	0.000838640782890129	MR1	gold
ENSG00000111087	-0.596414135561789	2.32275062020121	19.8697419663708	8.29021395226552e-06	0.000880373349079443	GLI1	royalblue
ENSG00000187961	-0.395156973379753	2.86377711347733	19.8452850627164	8.39695902373169e-06	0.000886642536914941	KLHL17	royalblue
ENSG00000198914	-0.182358447486525	6.17425409905539	19.8001938107516	8.5973958617251e-06	0.00090267799262316	POU3F3	royalblue
ENSG00000076003	0.256116051663095	3.9414740285371	19.7382739110311	8.88048945099065e-06	0.000927163010995563	MCM6	gold
ENSG00000165632	-0.177430994570647	4.82985430617824	19.6500180308562	9.30024337716047e-06	0.000961492187978396	TAF3	royalblue
ENSG00000137822	-0.22368388145825	5.64017192518417	19.6436797281343	9.33114474936838e-06	0.000961492187978396	TUBGCP4	royalblue
ENSG00000132155	-0.128848644556801	6.07482156372484	19.6368593148228	9.36451173181714e-06	0.000961492187978396	RAF1	royalblue
ENSG00000169715	-0.482562368355479	6.58387000208699	19.4994377767864	1.00629296369899e-05	0.00102752463941659	MT1E	royalblue
ENSG00000174705	-0.254616710944894	5.07139767400407	19.4249649472127	1.04630369402129e-05	0.00106254141255145	SH3PXD2B	royalblue
ENSG00000072062	0.123165882066575	6.23453361768663	19.3746553848833	1.07423294792586e-05	0.00108343876428163	PRKACA	gold
ENSG00000184677	-0.181588134979907	5.59272660524982	19.367011247723	1.07854160241123e-05	0.00108343876428163	ZBTB40	royalblue
ENSG00000156463	0.528681973796817	4.65065270919551	19.3142453727158	1.10876044622667e-05	0.0011078066737998	SH3RF2	gold
ENSG00000167528	-0.173413848932686	4.92271565847652	19.2877892377044	1.12423033633236e-05	0.00111596560831451	ZNF641	royalblue
ENSG00000138792	0.532684922994338	2.1699342333859	19.279813609015	1.1289363665687e-05	0.00111596560831451	ENPEP	gold
ENSG00000162490	0.356893509801397	3.54611218598491	19.2095953429774	1.17123193515643e-05	0.00115164943296016	DRAXIN	gold
