ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0060317	cardiac epithelial to mesenchymal transition	5/606	36/18986	0.1388888888888889	4.351393472680601	3.654609021903459	0.005417406184417658	0.044604998583850065	0.03463089560880073	TGFBR3/TGFB2/MSX2/MSX1/TBX3	5
GO:0086005	ventricular cardiac muscle cell action potential	5/606	36/18986	0.1388888888888889	4.351393472680601	3.654609021903459	0.005417406184417658	0.044604998583850065	0.03463089560880073	DSP/PKP2/DSG2/KCNE4/CTNNA3	5
GO:0001701	in utero embryonic development	23/606	403/18986	0.05707196029776675	1.788066399692078	2.903529748872515	0.005439864314030773	0.04470634758079395	0.03470958200370381	ANGPT1/COL3A1/CAPN2/YAP1/LATS2/FOXC1/GJA1/KLF4/ZFP36L1/RDH10/NOTCH2/MSX1/SMO/KRT19/TBX3/ND4/TGFB3/KLF2/WNT7B/TM4SF1/NOS3/MAFF/YBX3	23
GO:0003283	atrial septum development	4/606	23/18986	0.17391304347826086	5.448701391878318	3.8762565272795073	0.0056130568652088065	0.045141906780370326	0.03504774601336357	TGFB2/NOTCH2/SMO/GJA5	4
GO:0036303	lymph vessel morphogenesis	4/606	23/18986	0.17391304347826086	5.448701391878318	3.8762565272795073	0.0056130568652088065	0.045141906780370326	0.03504774601336357	FOXC1/FGF2/PDPN/EPHA2	4
GO:0071305	cellular response to vitamin D	4/606	23/18986	0.17391304347826086	5.448701391878318	3.8762565272795073	0.0056130568652088065	0.045141906780370326	0.03504774601336357	KANK2/PENK/PHEX/TNC	4
GO:0034766	negative regulation of monoatomic ion transmembrane transport	9/606	103/18986	0.08737864077669903	2.7375756993175044	3.210670289580862	0.005682611523516468	0.045141906780370326	0.03504774601336357	GEM/NEDD4/PLN/KEL/KCNE4/OSR1/SLN/RGS4/HAMP	9
GO:0043279	response to alkaloid	9/606	103/18986	0.08737864077669903	2.7375756993175044	3.210670289580862	0.005682611523516468	0.045141906780370326	0.03504774601336357	CRH/GAD2/CRHBP/FKBP5/DRD4/FOSB/NQO1/RGS4/ND6	9
GO:0046620	regulation of organ growth	9/606	103/18986	0.08737864077669903	2.7375756993175044	3.210670289580862	0.005682611523516468	0.045141906780370326	0.03504774601336357	TGFBR3/YAP1/LATS2/FOXC1/GLI1/FGF2/SMO/YBX3/RGS4	9
GO:0150115	cell-substrate junction organization	9/606	103/18986	0.08737864077669903	2.7375756993175044	3.210670289580862	0.005682611523516468	0.045141906780370326	0.03504774601336357	LAMC1/PHLDB2/ITGA5/ITGA6/S100A10/FN1/MMP14/AJUBA/RHOD	9
GO:0014855	striated muscle cell proliferation	8/606	85/18986	0.09411764705882353	2.9487089885459135	3.2695118779560213	0.0057328380409226495	0.045141906780370326	0.03504774601336357	ANGPT1/TGFBR3/TGFB2/YAP1/FOXC1/GLI1/FGF2/HGF	8
GO:0030593	neutrophil chemotaxis	8/606	85/18986	0.09411764705882353	2.9487089885459135	3.2695118779560213	0.0057328380409226495	0.045141906780370326	0.03504774601336357	TGFB2/PERP/S100A12/DAPK2/S100A9/S100A8/JAML/CXCL5	8
GO:0086001	cardiac muscle cell action potential	8/606	85/18986	0.09411764705882353	2.9487089885459135	3.2695118779560213	0.0057328380409226495	0.045141906780370326	0.03504774601336357	DSP/PKP2/TBX18/DSG2/GJA1/KCNE4/CTNNA3/GJA5	8
GO:0086003	cardiac muscle cell contraction	8/606	85/18986	0.09411764705882353	2.9487089885459135	3.2695118779560213	0.0057328380409226495	0.045141906780370326	0.03504774601336357	DSP/PKP2/PLN/DSG2/GJA1/KCNE4/CTNNA3/GJA5	8
GO:0006022	aminoglycan metabolic process	10/606	122/18986	0.08196721311475409	2.5680354920737973	3.1549157731015267	0.005733444311163281	0.045141906780370326	0.03504774601336357	ANGPT1/CEMIP/FOXC1/CD44/ITIH2/EGF/FGF2/CHST6/HS3ST3B1/LYVE1	10
