ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050918	positive chemotaxis	5/161	72/18986	0.06944444444444445	8.189268461007591	5.6521021664582385	3.6467354614477056e-4	0.0145900561538018	0.011761470983411177	S100A4/F3/MET/PGF/ANGPT2	5
GO:1901386	negative regulation of voltage-gated calcium channel activity	3/161	17/18986	0.17647058823529413	20.81037632444282	7.556935481163889	3.729413960400144e-4	0.0145900561538018	0.011761470983411177	RRAD/GEM/DRD2	3
GO:0019693	ribose phosphate metabolic process	11/161	376/18986	0.02925531914893617	3.4499471388925596	4.437396087959889	3.741055135183368e-4	0.0145900561538018	0.011761470983411177	NUPR1/HSPA1A/DDIT4/HSPA1B/ND5/ND3/ATP6/ND4/ND1/ND2/ND4L	11
GO:0009152	purine ribonucleotide biosynthetic process	7/161	156/18986	0.04487179487179487	5.291527313266444	4.977368172625376	3.744986284203697e-4	0.0145900561538018	0.011761470983411177	ND5/ND3/ATP6/ND4/ND1/ND2/ND4L	7
GO:0014015	positive regulation of gliogenesis	5/161	74/18986	0.06756756756756757	7.96793688098036	5.553951520468503	4.1418772463321666e-4	0.01591824174130903	0.012832160231168505	CXCR4/IL1B/EGFR/GFAP/EGR2	5
GO:0033559	unsaturated fatty acid metabolic process	6/161	114/18986	0.05263157894736842	6.2066034651847	5.156425068717823	4.2484634335364065e-4	0.016011032675248244	0.01290696171688899	AKR1C1/AKR1C2/FABP5/IL1B/ALOX15B/ALOX12B	6
GO:0044703	multi-organism reproductive process	8/161	210/18986	0.0380952380952381	4.492398698609879	4.70633322059175	4.335380332836361e-4	0.016011032675248244	0.01290696171688899	IGFBP2/IL1B/PRLR/HSD11B2/MAFF/CRH/ANGPT2/PNOC	8
GO:0060537	muscle tissue development	12/161	447/18986	0.026845637583892617	3.1657843178123306	4.2852539151494	4.4131410793397317e-4	0.016011032675248244	0.01290696171688899	GLI1/CSRP1/NOX4/NUPR1/MSX1/RGS4/TBX3/MAFF/DLL4/ADAMTS9/MYH11/EGR2	12
GO:0032274	gonadotropin secretion	3/161	18/18986	0.16666666666666666	19.654244306418217	7.322407406083955	4.447509076457846e-4	0.016011032675248244	0.01290696171688899	FOXD1/TBX3/CRH	3
GO:0090083	regulation of inclusion body assembly	3/161	18/18986	0.16666666666666666	19.654244306418217	7.322407406083955	4.447509076457846e-4	0.016011032675248244	0.01290696171688899	HSPA1A/DNAJB1/HSPA1B	3
GO:0061077	chaperone-mediated protein folding	5/161	76/18986	0.06578947368421052	7.758254331480876	5.459417524254059	4.6861281938987597e-4	0.016659185729310088	0.013429456850409867	HSPA1A/DNAJB1/HSPA1B/HSPA6/HSPB1	5
GO:0071383	cellular response to steroid hormone stimulus	8/161	213/18986	0.03755868544600939	4.429125477502698	4.654329064072727	4.7630231288022613e-4	0.01672350343001683	0.0134813052300602	KANK2/HSPA1A/DDIT4/HSPA1B/EGFR/ND3/CRH/GPER1	8
GO:0051084	'de novo' post-translational protein folding	4/161	44/18986	0.09090909090909091	10.720496894409937	5.969701753070961	5.192295614918521e-4	0.017674835203305265	0.014248201596268734	HSPA1A/DNAJB1/HSPA1B/HSPA6	4
GO:0030903	notochord development	3/161	19/18986	0.15789473684210525	18.6198103955541	7.106069576478076	5.248636779677791e-4	0.017674835203305265	0.014248201596268734	GLI1/TEAD2/ID3	3
GO:0009914	hormone transport	10/161	330/18986	0.030303030303030304	3.573498964803313	4.361365136276252	5.261468552478215e-4	0.017674835203305265	0.014248201596268734	CARTPT/IL1B/FOXD1/SLCO4A1/VGF/EGFR/TBX3/CRH/GPER1/DRD2	10
GO:0035924	cellular response to vascular endothelial growth factor stimulus	5/161	78/18986	0.0641025641025641	7.559324733237776	5.368270397592791	5.282563263997706e-4	0.017674835203305265	0.014248201596268734	VCAM1/PGF/HSPB1/DLL4/MT1G	5
GO:0044706	multi-multicellular organism process	8/161	218/18986	0.03669724770642202	4.327540030770984	4.569758870457882	5.551440208812027e-4	0.018358483667280705	0.014799310617861194	IGFBP2/IL1B/PRLR/HSD11B2/MAFF/CRH/ANGPT2/PNOC	8
GO:0035051	cardiocyte differentiation	7/161	167/18986	0.041916167664670656	4.942983598021348	4.7329910286468015	5.635516549713849e-4	0.018422309272857686	0.014850762305235042	VCAM1/NOX4/EGFR/RGS4/TBX3/GPER1/MYH11	7
GO:0007584	response to nutrient	7/161	168/18986	0.041666666666666664	4.913561076604554	4.711842564560168	5.839327195401793e-4	0.018871643799684885	0.015212984009073092	VCAM1/KANK2/IGFBP2/SFRP2/CYTB/EGFR/TNC	7
GO:0009260	ribonucleotide biosynthetic process	7/161	171/18986	0.04093567251461988	4.827358250699212	4.649388160976183	6.486148718474684e-4	0.020528342270131214	0.016548497099839285	ND5/ND3/ATP6/ND4/ND1/ND2/ND4L	7
GO:0051051	negative regulation of transport	12/161	467/18986	0.02569593147751606	3.030204689640496	4.108092817340011	6.496310844978232e-4	0.020528342270131214	0.016548497099839285	RRAD/GEM/CARTPT/OSTN/KCNE4/FABP5/IL1B/THBS1/RGS4/CRH/HAMP/DRD2	12
GO:0006690	icosanoid metabolic process	6/161	124/18986	0.04838709677419355	5.706070927669805	4.862125751385041	6.637037536032411e-4	0.020742565662061733	0.01672118884150213	AKR1C1/AKR1C2/FABP5/IL1B/ALOX15B/ALOX12B	6
GO:0060541	respiratory system development	8/161	225/18986	0.035555555555555556	4.192905452035887	4.4555371803324775	6.8295678418574e-4	0.021112272763307006	0.01701922054870185	ADAMTS2/FOXJ1/GLI1/MSX1/CHI3L1/EGFR/CRH/TNC	8
GO:0050678	regulation of epithelial cell proliferation	11/161	406/18986	0.027093596059113302	3.1950249365113366	4.134570167145395	7.08438253711218e-4	0.021122513424230938	0.017027475844982966	GLI1/NUPR1/IQGAP3/APLN/F3/SFRP2/ATOH8/THBS1/EGFR/DLL4/DRD2	11
GO:0010829	negative regulation of D-glucose transmembrane transport	3/161	21/18986	0.14285714285714285	16.846495119787043	6.719194169375008	7.114914187691872e-4	0.021122513424230938	0.017027475844982966	OSTN/FABP5/IL1B	3
GO:0097501	stress response to metal ion	3/161	21/18986	0.14285714285714285	16.846495119787043	6.719194169375008	7.114914187691872e-4	0.021122513424230938	0.017027475844982966	MT1F/MT1H/MT1G	3
GO:0043410	positive regulation of MAPK cascade	12/161	472/18986	0.025423728813559324	2.998105063690915	4.065275066491617	7.129962337293144e-4	0.021122513424230938	0.017027475844982966	CARTPT/NOX4/IQGAP3/ADRA1D/IL1B/CHI3L1/THBS1/EGFR/LPAR1/ALOX12B/GPER1/DRD2	12
GO:0006458	'de novo' protein folding	4/161	49/18986	0.08163265306122448	9.626568639878311	5.591537978155985	7.842055584360291e-4	0.022528086951435017	0.018160549774308043	HSPA1A/DNAJB1/HSPA1B/HSPA6	4
GO:0006693	prostaglandin metabolic process	4/161	49/18986	0.08163265306122448	9.626568639878311	5.591537978155985	7.842055584360291e-4	0.022528086951435017	0.018160549774308043	AKR1C1/AKR1C2/FABP5/IL1B	4
GO:0030850	prostate gland development	4/161	49/18986	0.08163265306122448	9.626568639878311	5.591537978155985	7.842055584360291e-4	0.022528086951435017	0.018160549774308043	GLI1/PRLR/ALOX15B/TNC	4
GO:1902644	tertiary alcohol metabolic process	3/161	22/18986	0.13636363636363635	16.080745341614907	6.545154758304565	8.187248551682246e-4	0.02313917421161741	0.018653165087313166	AKR1C1/AKR1C2/HSD11B2	3
